index,url,type
371,http://9779.info/%E5%B9%BC%E5%84%BF%E7%B2%BD%E5%8F%B6%E8%B4%B4%E7%94%BB/,malware
372,trssllc.com/,benign
373,allgame.com/game.php?id=39396,benign
374,renerichardcollections.com/media.html,benign
375,securityfirstinternationalholdings.com/,benign
376,factbites.com/topics/Leyte,benign
377,car-stuff.com/pontiacgrandprixparts.htm,benign
378,usa-people-search.com/Find-Steven-Schwartz-CO.aspx,benign
379,muhanovabeauty.ru,phishing
380,http://www.simmeurope.com/index.php?view=article&id=23:budget-economique-exploratoire-pour-lannee-2012&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=48,defacement
381,en.wordpress.com/tag/j-pop/,benign
382,pinoyexchange.com/forums/archive/index.php/t-194687.html,benign
383,classicflix.com/buster-keaton-shorts-collection-bluray-1920-1923-p-11169.html,benign
384,http://spplodz.nazwa.pl/archiwum/2006_08b.php,defacement
385,vodacom.co.za/,benign
386,http://www.bertilohlsson.com/de/component/user/login?return=aHR0cDovL3d3dy5iZXJ0aWxvaGxzc29uLmNvbS9iaWxkZXJnYWxlcmllL2tsYXNzaXNjaGUtZG9zZW4vcnVuZGUtZm9ybT9sYW5nPWRl,defacement
387,uwsuper.edu/alumni/halloffame/individuals.cfm,benign
388,http://www.besztercekk.hu/index.php?option=com_lr&view=stadium&id=1&Itemid=162,defacement
389,suite.tekora.com/i/philippecoupjambet,benign
390,medicine.mcgill.ca/radiology/home_teachinghospitals.htm,benign
391,http://gizmodo.com/one-year-after-the-first-snowden-leak-whats-really-cha-1586213046/all,benign
392,jbmfilms.com/,benign
393,http://www.manganellipalace.it/de/willkommen-bei.html,defacement
394,en.wikipedia.org/wiki/Southeast_High_School_(Kansas_City%2C_Missouri),benign
395,infopig.com/news/12-08-2009.html,benign
396,http://uproxx.com/dimemag/2015/05/lebron-instagram-like-wants-to-leave-school-to-be-model-she-shouldnt/,benign
397,linkedin.com/pub/tim-stepanski/18/319/149,benign
398,deafresources.info/,benign
399,http://web.tv/liveCategory/17/language/1/index/changeLanguage/newshared/searchAutoComplete,benign
400,juggle.com/gary-pettis,benign
401,weather.noaa.gov/weather/TX_cc_us.html,benign
402,http://www.sikobv.eu/nl/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5zaWtvYnYuZXUvbmwvY29tcG9uZW50L2NvbnRlbnQvYXJ0aWNsZS8yLXZvb3JwYWdpbmEtdGFiLzI0MC1kZWxvLW5ldy1jYXJ0cmlkZ2Utc3lzdGVt,defacement
403,http://midas-medical.com/products/electrocardiographecg/cardio-max-series/cardio-max-cm-03c/index.html,defacement
404,rcarpe95.beget.tech,phishing
405,answers.com/topic/the-northern-pikes,benign
406,http://www.kommunalbit.de/index.php?option=com_content&view=section&id=5&Itemid=14,defacement
407,http://www.galerie-unterm-maulbeerbaum.de/index.php?option=com_content&view=article&id=58&Itemid=57,defacement
408,http://fb.com.accounts.login.userid.343441.fbsbk.com/,phishing
409,uk.ask.com/wiki/Lou_Holtz,benign
410,adsoftheworld.com/profile/profile_country/Egypt?page=4,benign
411,lifeskate.com/skate/2009/01/jessica-dub%C3%A9-and-bryce-davison-win-pairs-event-at-2009-canadian-figure-skating-championships.html,benign
412,flixster.com/actor/tyrone-benskin,benign
413,basil-poledouris.thelyricarchive.com/lonesome-dove/,benign
414,monettecn.multiply.com/contacts,benign
415,collegehockeynews.com/news/2010/03/13_quinnipiac.php,benign
416,summitconnects.com/In_the_News/ARCHIVE/2005_06.htm,benign
417,http://yourlust.com/videos/frantic-european-blondie-rocks-the-show-with-masturbation-solo.html,benign
418,dailymotion.com/video/x3ytl9_wcw-superbrawl-1998-part-1_sport,benign
419,imdb.com/name/nm0056924/,benign
420,wn.com/De_La_Rue,benign
421,ehow.com/list_7588256_solar-panel-manufacturing-companies.html,benign
422,http://www.smos.cn/Case.asp?id=14,defacement
423,prnewswire.com/news-releases/reportlinker-adds-the-top-10-confectionery-companies-84485407.html,benign
424,sanfranciscobay.sierraclub.org/,benign
425,http://www.nissad.com/nissad-contact.html,defacement
426,myspace.com/amyryan07,benign
427,http://www.whitminsterinn.co.uk/specialevents/calendar-day/03/01/2013,defacement
428,placesforafrica.com/exdeo/directions.php,benign
429,hmckc.maestroweb.com/,benign
430,titaniumcorporate.co.za,phishing
431,poemhunter.com/poem/the-ten-lepers/,benign
432,fanpop.com/spots/jun-matsumoto/images,benign
433,facecouncil.org/,benign
434,factmonster.com/ce6/people/A0809182.html,benign
435,mylife.com/c-2123302385,benign
436,barnesandnoble.com/w/hero-living-rudy-reyes/1100173214,benign
437,facebook.com/pages/Sergio-Vitanza-Belgrave/179652016207,benign
438,jigsaw.com/scid5327852/peter_m_blaikie.xhtml,benign
439,http://rt.com/in-vision/oles-buzina-last-respects/assassinated-oles-journalist-buzina/,benign
440,http://grasslandhotel.com.vn/index.php/component/djcatalog2/items/6-services,malware
441,http://torcache.net/torrent/2463A34D382BCD98F471FB5A7F028D2B49EBE011.torrent?title=[kickass.to]vmware.workstation.9.0.2.build.1031769.final.serial,benign
442,ihavenet.com/nfl-2008-new-york-giants-aim-to-repeat-as-NFL-champions.html,benign
443,ca.linkedin.com/pub/daniel-belanger/15/b37/b62,benign
444,2merkato.com/20110920355/afdb-to-co-finance-ethiopian-power-line-to-kenya,benign
445,http://totallifechurchjax.com/index.php?option=com_content&view=article&id=182:may-29-teamwork-episode-07&catid=66:teamwork,defacement
446,jdcarr.com/forsale.htm,benign
447,lyrics.com/cant-hold-us-down-lyrics-christina-aguilera.html,benign
448,croonet.com/start/G_NDg4MDQwMQ%3D%3D/,benign
449,http://www.dolcevino.it/index.php?option=com_contact&view=contact&id=3&Itemid=111,defacement
450,http://9779.info/%E4%BA%94%E8%B0%B7%E6%9D%82%E7%B2%AE%E4%BA%BA%E7%89%A9%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
451,soloautotuning.com/nissan-juke/,benign
452,http://danielfabri.com.ar/mapa-del-sitio/index.html,defacement
453,totalwrestlinguk.co.uk/wcw-ppv.php,benign
454,armchairgm.wikia.com/1957_NCAA_Men%27s_Division_I_Basketball_Tournament,benign
455,facebook.com/TheLateLateShowwithCraigFerguson?filter=3,benign
456,baseball-almanac.com/teamstats/roster.php?y=1985&t=MON,benign
457,alibris.com/search/books/author/Pratt%2C%20Fletcher,benign
458,smartshoppingmontreal.com/store.php?s=146,benign
459,http://elitedaily.com/entertainment/film/uncle-wears-princess-dress-movie-niece/976238/,benign
460,dipity.com/timeline/NTSB-FedEx-Crash/,benign
461,facebook.com/pages/London-Ice-Dawgs-Youth-Hockey-Club/221260881220211,benign
462,http://bjgdhm.com/cn/product.asp?id_code=0007,defacement
463,legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayer.jsp?player=18648,benign
464,kalamu.com/bol/2008/04/14/kevin-mahogany-%e2%80%9cjust-my-imagination%e2%80%9d/,benign
465,baltimorebeatdown.com/2010/4/20/1433515/baltimore-ravens-2010-schedule,benign
466,mylife.com/roygiff,benign
467,linkedin.com/pub/dir/chris/benoit,benign
468,http://www.suiteorchestra.it/index.php?option=com_content&view=article&id=91:i-flauti&catid=38:rokstories&lang=it&Itemid=,defacement
469,http://rendeck.com/index.php/en/services/consultancy/joint-technology-selection,defacement
470,youtube.com/watch?v=AEXM7LxEwig,benign
471,sydsarthaus.com,phishing
472,http://icomtec.com.my/westpac.au/login.westpac.au/update.billing/information/westpac.au/index.html,phishing
473,afugowe.com,phishing
474,allposters.co.uk/-st/Tessier-Posters_c82413_.htm,benign
475,montrealselectlimo.com/,benign
476,wiley.com/bw/editors.asp?ref=1098-1616,benign
477,theposselist.com/agencies/indiana/indianapolis/,benign
478,http://www.qrscelltech.com/de/component/content/article/44-qrs-fuer-leistungsorientierte-menschen?tmpl=component&print=1&page=,defacement
479,montrealgazette.com/sports/Horror+Hartford+silver+lining/5723049/story.html,benign
480,katu.com/traffic/live,benign
481,http://torcache.net/torrent/C17420F0CEB6D995732BAE67BD73B51B505005EA.torrent?title=[kickass.to]counter.strike.source,benign
482,hollow-art.com/base/jessalyn-gilsig-heroes,benign
483,theglobeandmail.com/life/health/leslie-roberts-works-out-hard-to-overcome-a-poor-family-health-history/article1558802/,benign
484,burbed.com/,benign
485,http://www.identcode.cz/cs/laserove-snimace-stacionarni.php,defacement
486,mylife.com/c-1956134312,benign
487,ca.linkedin.com/pub/dir/Angela/+/ca-4880-Vancouver%2C-Canada-Area,benign
488,mylife.com/damonhenrysr,benign
489,rottentomatoes.com/m/the_swimming_pool/,benign
490,aceshowbiz.com/celebrity/dianne_wiest/,benign
491,https://medium.com/human-parts/the-laziest-coming-out-story-you-ve-ever-heard-a9f877acdd14?source=has-recommended,benign
492,elyrics.net/read/p/prince-lyrics/why-you-wanna-treat-me-so-bad-lyrics.html,benign
493,http://9779.info/%E6%AF%9B%E7%BA%BF%E8%B4%B4%E7%94%BB%20%E5%9C%BA%E6%99%AF%E5%9B%BE/,malware
494,checksure.biz/directors-da-121.htm,benign
495,people.famouswhy.com/ramzi_yousef/,benign
496,wn.com/Raymond,benign
497,trtsport.cz,malware
498,youtube.com/watch?v=aYRauv5oeXQ,benign
499,armchairgm.wikia.com/San_Diego_Chargers,benign
500,imartial.com/,benign
501,http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,malware
502,ammmmazonm.temp.swtest.ru,phishing
503,theglobeandmail.com/report-on-business/careers/susan-pinker/why-we-cant-really-assess-our-own-skills-and-performance/article1896412/,benign
504,doom.ocremix.org/,benign
505,yidio.com/celebrity/ted+lange,benign
506,mondotimes.com/1/world/ca/63/3144/27447,benign
507,montrealgazette.com/health/Cancer+fight+hits+home+Alouettes+Marc+Olivier+Brouillette/5589710/story.html,benign
508,wanderingcommuter.blogspot.com/2009/10/are-philippine-gay-indie-films-really.html,benign
509,http://www.cannonvaleautopro.com.au/tools.html,defacement
510,http://qz.com/371908/the-greeks-money-already-stuffed-under-mattresses-may-learn-their-fate-this-weekend/,benign
511,baseball-almanac.com/yearly/yr1887a.shtml,benign
512,worthpoint.com/worthopedia/1881-rogers-silver-plate-tea-pot-sugar-bowl,benign
513,daylife.com/topic/Gabriel_Aubry,benign
514,chnm.gmu.edu/dimenovels/romance_series.html,benign
515,mafiaslugger.blogspot.com/,benign
516,forecaster.thehockeynews.com/hockeynews/hockey/player.cgi?990,benign
517,amazon.com/Lonely-Planet-British-Columbia-Fanselow/dp/1864502207,benign
518,flightsimhangar.com/fsblog/?p=1061,benign
519,comtedegrasse.org/history.html,benign
520,section303.com/jp-dumont-bought-out-by-the-nashville-predators-11886,benign
521,zimbio.com/Marshon+Brooks,benign
522,linkedin.com/pub/dir/donald/harvey,benign
523,scnow.com/sports/2011/mar/18/patriots-reflect-1986-naia-national-championship-ar-1598780/,benign
524,http://www.naylorantiques.com/d0y_qx_6_l_6hqo_ewkbketxbu1u7oy10gmkyfrgwnm8llrdhlxcps_ale1_d9b6mij__8tja_b1t__hke2i6dv4xmv0f1fr24/i5_mlqfp_znd5_khgrrgbwjyv__q6gz1yve5hq7agfj3o_pt8awujg9vuy1__d7hqr8yt42,phishing
525,http://diddydeshi.com/latest-news/2-latest-news/261-speech-given-at-october-main-grading.html,defacement
526,songlyrics.com/doobie-brothers/sweet-maxine-lyrics/,benign
527,http://babal.net/downloads_details/497/%D9%83%D8%A7%D8%B8%D9%85-%D8%A7%D9%84%D8%B3%D8%A7%D9%87%D8%B1---%D8%A7%D9%86%D8%AA-%D8%A7%D9%84%D8%AE%D8%A7%D8%B3%D8%B1,benign
528,http://zozo.jp/shop/americanragcie/?price=proper&p_ssy=2015&p_ssm=5&p_ssd=13&p_sey=2015&p_sem=5&p_sed=13&dstk=2,benign
529,http://pastehtml.com/view/b2i243gkw.html,phishing
530,http://img14.360buyimg.com/n12/g12/M00/07/06/rBEQYVGV9NMIAAAAAAC3mn17ud8AABZ_wDjtTAAALey000.jpg%21q70.jpg,malware
531,crisiscampmontreal.wordpress.com/,benign
532,http://9779.info/%E6%89%8B%E5%B7%A5%E6%B2%BE%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,malware
533,http://www.natureevent.dk/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5uYXR1cmVldmVudC5kay9ha3Rpdml0ZXRlci5odG1s,defacement
534,broadcasting-history.ca/index3.html?url=http%3A//www.broadcasting-history.ca/stations/tvlinks.html,benign
535,johndouglasmindhunter.com/forums/viewtopic.php?t=6383,benign
536,rachelperry.wordpress.com/2010/07/02/zach-and-angie-houston-wedding-photography/,benign
537,iraqwarheroes.org/wightman.htm,benign
538,legacy.com/obituaries/herald/obituary.aspx?n=jeffrey-m-klein&pid=149024269,benign
539,associatedcontent.com/article/2907580/2010_nfl_predictions_buffalo_bills.html,benign
540,company-formations-ireland.com/companies-registration-office.html,benign
541,eagletribune.com/obituaries/x1305242071/Matilda-Sirois-81,benign
542,funnybumblog.com/just-for-laughs-gags-accidental-shooting-prank/,benign
543,en.wikipedia.org/wiki/Aria_(disambiguation),benign
544,http://sladkiybuket.net/index.php?page=shop.product_details&category_id=4&flypage=flypage_lite_pdf.tpl&product_id=37&option=com_virtuemart&Itemid=55,defacement
545,http://www.sklep-splawik.pl/index.php?option=com_content&view=article&id=17:pokaz-maver-2010&catid=7:pokazy-sprztu&Itemid=13,defacement
546,urbanspoon.com/r/6/764245/restaurant/Locust-Street-Deli-Cafe-Walnut-Creek,benign
547,facebook.com/people/Randall-Moss/1118160021,benign
548,http://www.latablepaysanne.fr/index.php?option=com_content&view=frontpage&Itemid=12,defacement
549,http://www.lescoulissesdetanger.com/galeriesmusees,defacement
550,http://www.akmediaproductions.ca/index.php?option=com_content&view=article&id=53:custom-templates&catid=36:web-development&Itemid=71,defacement
551,kansas.com/2011/10/25/2076791/a-history-of-kemper-arena-in-pictures.html,benign
552,en.wikipedia.org/wiki/KBWF,benign
553,manta.com/c/mt7wwmh/jason-rhoades,benign
554,amazon.com/Pink-Motel-VHS-Phyllis-Diller/dp/6301930185,benign
555,allensarchiveofearlyoldcountrymusic.blogspot.com/2011/01/fred-van-eps-vess-l-ossman-kings-of.html,benign
556,wn.com/lewislavoie,benign
557,packersnews.greenbaypressgazette.com/article/20111027/PKR01/111027128/Green-Bay-Packers-quarterback-Aaron-Rodgers-zeroing-in-on-record-breaking-season,benign
558,en.wikipedia.org/wiki/Will_Work_for_Food_(TV_show),benign
559,kwqc.com/Global/story.asp?S=15903666,benign
560,christianacare.org/,benign
561,http://annviviskennel.net/index.php?option=com_content&view=article&id=56&Itemid=79,defacement
562,info-online-account.net,phishing
563,jets.nhl.com/club/news.htm?id=569847,benign
564,gamefilmexpress.com/,benign
565,wolfslatkin.com/Attorneys/Albert-B-Wolf.shtml,benign
566,tv.com/shows/bewitched/the-house-that-uncle-arthur-built-25554/,benign
567,http://www.mo-priv.ru/index.php?option=com_content&view=article&id=838:2012-02-20-05-31-23&catid=39:2010-03-31-18-10-44&Itemid=62,defacement
568,garybruce.bandcamp.com/,benign
569,facebook.com/people/Chester-Brown/1321855909,benign
570,movies.msn.com/celebrities/celebrity-biography/dean-stockwell/,benign
571,http://www.dtcbv.nl/component/virtuemart/index.html?page=shop.browse&category_id=71,defacement
572,http://www.real-house.nl/home/169-news-scene/964-the-calling-of-defected.html?tmpl=component&print=1&page=,defacement
573,ibnlive.in.com/news/ram-sampath-to-compose-for-rock-the-shaadi/190544-8-66.html,benign
574,washingtonexaminer.com/news/2011/11/safrica-top-politician-faces-bribery-accusations?category=18,benign
575,fordfocus2012.org/,benign
576,microencapsulation.readmyweather.com,malware
577,http://www.ondrejov.cz/programy/uzavrena-skupina,defacement
578,salary-money.com/samuel-eto-salary-euro-625000.php,benign
579,classicrockforums.com/forum/f53/rip-jim-clench-10766/,benign
580,youtube.com/watch?v=093nXYvngLc,benign
581,en.wikipedia.org/wiki/List_of_hemophilia_organizations,benign
582,last.fm/music/Arcade+Fire,benign
583,evri.com/person/charles-l.-frink-0x5ae8da,benign
584,http://engine32truck16.com/component/content/article/87-anacostia-house.html,defacement
585,http://onlineigri.net/all-games/igri-s-koli,defacement
586,en.wikipedia.org/wiki/St._Vincent_Mercy_Children%27s_Hospital,benign
587,pennyfather.com/_nameindex.html,benign
588,http://www.vilagnomad.com/tables/payday-loans-direct-lenders-only.php,malware
589,http://r-tuning.com.ua/index.php?option=com_virtuemart&page=shop.browse&category_id=420&Itemid=1,defacement
590,soccer365.com/news/u_s_news/m_l_s/6633/de_rosario_named_mls_mvp,benign
591,lindaguarino.com/detail.asp?listingid=w32666&agentid=111138&searchtype=ByCorp,benign
592,facebook.com/pages/CFMB/107472729281906,benign
593,jeopardylabs.com/,benign
594,wn.com/The_Montreal_Star,benign
595,linkedin.com/company/universal-studios,benign
596,http://mixi.jp/share.pl?u=http://alfalfalfa.com/articles/117917.html&k=e09afc106e473491952cfe324aa83aabe5b07446,benign
597,facebook.com/WilburWatson,benign
598,yougabsports.com/pt/The-Almost-All-Time-San-Diego-Chargers/blog.htm,benign
599,http://svadebny.com/x.txt,defacement
600,filecrop.com/GhostGirl-Tonya-Hurley-loca-por-amor-.pdf.html,benign
601,channel5.com/shows/the-vanessa-show,benign
602,http://www.ksra.ca/form/use/verify/form1.html,phishing
603,camerchants.com/Canada-City/QC/Quebec/St-Barthelemy,benign
604,videostravelguide.com/Virgin%20Islands/,benign
605,portlandmercury.com/portland/liam-finn-and-the-luyas/Event?oid=3633906,benign
606,uncyclopedia.wikia.com/wiki/New_Zealand,benign
607,en-gb.facebook.com/clementine.bailly,benign
608,http://distractify.com/post/related/id/5540d7154a0c4b3c311f252c/skip/10/limit/10/back/0,benign
609,news.am/eng/news/77114.html,benign
610,buckeyecablesystem.com/lineup/lineup-tol.html,benign
611,omaopioridge.com/,benign
612,http://kakaku.com/kaden/food-processor/ranking_2129/pricedown/div-gpt-ad-k/header_text,benign
613,forbes.com/sites/kitconews/2011/06/10/plan-nords-extension-of-route-167-key-for-mining-in-northern-quebec-stornoway-ceo/,benign
614,http://www.daytonaelectronics.co.za/index.php?option=com_content&view=article&id=47&Itemid=54,defacement
615,athletics.scout.com/2/621936.html,benign
616,portland.daveknows.org/category/sport/timbers/,benign
617,beyondrobson.com/music/2007/02/mixed_bag_book_of_lists_les_georges_leningrad_and_papercuts/,benign
618,5tothrive.net/cgi-bin/mt/mt-search.cgi?blog_id=1&tag=kaiser&limit=20,benign
619,en.wikipedia.org/wiki/Maurice_Richard_(film),benign
620,ussoccer.com/News/Federation-Services/2009/06/University-Of-Miami-President-Donna-E-Shalala-Joins-Team-To-Bring-FIFA-World-Cup-To-United-States-In.aspx,benign
621,washingtondc.bcg.com/,benign
622,http://www.ijsbaanapeldoorn.nl/fotos-videos.html?vsig4_0=18&vsig4_1=2,defacement
623,spokeo.com/Matthew+Dunkle,benign
624,http://www.easylivinggreenproducts.com.au/shop.html?page=shop.product_details&category_id=41&flypage=flypage.tpl&product_id=93,defacement
625,http://sfhhz.com/channels/138.html,defacement
626,maxalbums.com/index.php?artist=Loredana%20Groza%20Zaraza,benign
627,http://www.tvsk.com.au/index.php,defacement
628,http://interpark.com/product/MallDisplay.do?_method=Detail&sc.shopNo=0000100000&sc.dispNo=001930&sc.prdNo=3104163110&bm1=bottom&bm2=prd,benign
629,temple.edu/classics/epic/index.html,benign
630,kotaku.com/5395085/behold-the-single+player-fighting-game,benign
